"","INSECT","STAGE_START","STAGE_END","NOTES","paint","days.after.paint","quad","exposure","treatment","exp.time","date","status","QUAD","alive","knockdown","dead","unviable","living"
"8443","24H-5A-2-7","AF","AF","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8444","24H-5A-2-8","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8445","24H-5A-2-9","AM","AM","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8446","24H-5A-2-10","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8447","24H-5A-2-11","4","4","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8448","24H-5A-2-12","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8449","24H-5A-3-1","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8450","24H-5A-3-2","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8451","24H-5A-3-3","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8452","24H-5A-3-4","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8453","24H-5A-3-5","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8454","24H-5A-3-6","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8455","24H-5A-3-7","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8456","24H-5A-3-8","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8457","24H-5A-3-9","AF","AF","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8458","24H-5A-3-10","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8459","24H-5A-3-11","AF","AF","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8460","24H-5A-3-12","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"8461","24H-5A-4-1","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8462","24H-5A-4-2","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8463","24H-5A-4-3","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8464","24H-5A-4-4","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8465","24H-5A-4-5","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8466","24H-5A-4-6","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8467","24H-5A-4-7","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8468","24H-5A-4-8","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8469","24H-5A-4-9","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8470","24H-5A-4-10","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8471","24H-5A-4-11","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8472","24H-5A-4-12","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8473","24H-CO-1-1","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"8474","24H-CO-1-2","AF","AF","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8475","24H-CO-1-3","AF","AF","laid egg to1st instar 9/25","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8476","24H-CO-1-4","AM","AM","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8477","24H-CO-1-5","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8478","24H-CO-1-6","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8479","24H-CO-1-7","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"8480","24H-CO-1-8","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8481","24H-CO-1-9","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8482","24H-CO-1-10","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8483","24H-CO-1-11","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"8484","24H-CO-1-12","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"8485","24H-CO-2-1","AM","AM","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8486","24H-CO-2-2","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8487","24H-CO-2-3","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"D",2,0,0,1,1,0
"8488","24H-CO-2-4","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8489","24H-CO-2-5","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8490","24H-CO-2-6","AF","AF","1, 1st instarat 9/25","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8491","24H-CO-2-7","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8492","24H-CO-2-8","AM","AM","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8493","24H-CO-2-9","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8494","24H-CO-2-10","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8495","24H-CO-2-11","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8496","24H-CO-2-12","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"8497","24H-CO-3-1","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"K",3,0,1,0,1,1
"8498","24H-CO-3-2","AF","AF","1, 1st instaron 9/18","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8499","24H-CO-3-3","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8500","24H-CO-3-4","4","4","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8501","24H-CO-3-5","AF","AF","6, 1st instar 9/25","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8502","24H-CO-3-6","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8503","24H-CO-3-7","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8504","24H-CO-3-8","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8505","24H-CO-3-9","AF","AF","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8506","24H-CO-3-10","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8507","24H-CO-3-11","5","AM","molted9/12","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8508","24H-CO-3-12","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"8509","24H-CO-4-1","4","4","affected by static","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8510","24H-CO-4-2","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8511","24H-CO-4-3","AF","AF","5 hatch by 9/25","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8512","24H-CO-4-4","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"D",4,0,0,1,1,0
"8513","24H-CO-4-5","AF","AF","5, 1st instar 9/18","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8514","24H-CO-4-6","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8515","24H-CO-4-7","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8516","24H-CO-4-8","5","AF","9/13molted(5->AF)","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8517","24H-CO-4-9","4","4","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8518","24H-CO-4-10","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8519","24H-CO-4-11","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8520","24H-CO-4-12","AF","AF","2, 1ST INSTARS","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"8521","01H-5A-1-01","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8522","01H-5A-1-02","4","4","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"8523","01H-5A-1-03","AF","AF","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8524","01H-5A-1-04","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8525","01H-5A-1-05","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"8526","01H-5A-1-06","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8527","01H-5A-1-07","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"8528","01H-5A-1-08","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8529","01H-5A-1-09","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8530","01H-5A-1-10","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8531","01H-5A-1-11","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"8532","01H-5A-2-01","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8533","01H-5A-2-02","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"8534","01H-5A-2-03","4","4","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8535","01H-5A-2-04","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8536","01H-5A-2-05","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"8537","01H-5A-2-06","AF","AF","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8538","01H-5A-2-07","4","4","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"8539","01H-5A-2-08","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8540","01H-5A-2-09","AF","AF","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8541","01H-5A-2-10","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"8542","01H-5A-2-11","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"8543","01H-5A-3-01","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"D",3,0,0,1,1,0
"8544","01H-5A-3-02","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8545","01H-5A-3-03","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8546","01H-5A-3-04","AM","AM","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"D",3,0,0,1,1,0
"8547","01H-5A-3-05","AF","AF","2 eggs on 9/18 (3, 1ST INSARS AT END)","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8548","01H-5A-3-06","AM","AM","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8549","01H-5A-3-07","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"D",3,0,0,1,1,0
"8550","01H-5A-3-08","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"D",3,0,0,1,1,0
"8551","01H-5A-3-09","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8552","01H-5A-3-10","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8553","01H-5A-3-11","5","5","","5A",1,"3","01H-5A","01H-5A-1","01H",2015-10-09,"",3,0,0,0,0,0
"8554","01H-5A-4-01","5","5","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8555","01H-5A-4-02","5","5","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8556","01H-5A-4-03","5","5","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"D",4,0,0,1,1,0
"8557","01H-5A-4-04","4","4","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"D",4,0,0,1,1,0
"8558","01H-5A-4-05","5","5","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8559","01H-5A-4-06","5","5","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8560","01H-5A-4-07","AM","AM","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"D",4,0,0,1,1,0
"8561","01H-5A-4-08","AM","AM","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8562","01H-5A-4-09","AM","AM","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"D",4,0,0,1,1,0
"8563","01H-5A-4-10","5","AF","Molting on 9/12","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"",4,0,0,0,0,0
"8564","01H-5A-4-11","AF","AF","","5A",1,"4","01H-5A","01H-5A-1","01H",2015-10-09,"D",4,0,0,1,1,0
"8565","01H-CO-1-01","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8566","01H-CO-1-02","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8567","01H-CO-1-03","AF","AF","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8568","01H-CO-1-04","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8569","01H-CO-1-05","AF","AF","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"D",1,0,0,1,1,0
"8570","01H-CO-1-06","AF","AF","3 eggs on 9/18and on 3 1st Instars","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8571","01H-CO-1-07","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8572","01H-CO-1-08","AM","AM","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"D",1,0,0,1,1,0
"8573","01H-CO-1-09","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8574","01H-CO-1-10","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8575","01H-CO-1-11","4","4","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8576","01H-CO-1-12","AF","AF","2 eggs on 9/18, 2 1st instars","CO",1,"1","01H-CO","01H-CO-1","01H",2015-10-09,"",1,0,0,0,0,0
"8577","01H-CO-2-01","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8578","01H-CO-2-02","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8579","01H-CO-2-03","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8580","01H-CO-2-04","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8581","01H-CO-2-05","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8582","01H-CO-2-06","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8583","01H-CO-2-07","5","AF","Molting on 9/12","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8584","01H-CO-2-08","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8585","01H-CO-2-09","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8586","01H-CO-2-10","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8587","01H-CO-2-11","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8588","01H-CO-2-12","AF","AF","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-10-09,"",2,0,0,0,0,0
"8589","01H-CO-3-01","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8590","01H-CO-3-02","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8591","01H-CO-3-03","AF","AF","2 eggs and 1st instars on 9/18","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8592","01H-CO-3-04","AM","AM","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8593","01H-CO-3-05","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8594","01H-CO-3-06","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8595","01H-CO-3-07","AM","AM","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8596","01H-CO-3-08","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8597","01H-CO-3-09","AF","AF","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8598","01H-CO-3-10","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8599","01H-CO-3-11","AF","AF","2 eggs and 1st instars on 9/18","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8600","01H-CO-3-12","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-10-09,"",3,0,0,0,0,0
"8601","01H-CO-4-01","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8602","01H-CO-4-02","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8603","01H-CO-4-03","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8604","01H-CO-4-04","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8605","01H-CO-4-05","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8606","01H-CO-4-06","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8607","01H-CO-4-07","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8608","01H-CO-4-08","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8609","01H-CO-4-09","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8610","01H-CO-4-10","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8611","01H-CO-4-11","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8612","01H-CO-4-12","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-10-09,"",4,0,0,0,0,0
"8613","03H-5A-1-01","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8614","03H-5A-1-02","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8615","03H-5A-1-03","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8616","03H-5A-1-04","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8617","03H-5A-1-05","AF","AF","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8618","03H-5A-1-06","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8619","03H-5A-1-07","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8620","03H-5A-1-08","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8621","03H-5A-1-09","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8622","03H-5A-1-10","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8623","03H-5A-1-11","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"A",1,1,0,0,0,1
"8624","03H-5A-1-12","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-10-09,"D",1,0,0,1,1,0
"8625","03H-5A-2-01","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8626","03H-5A-2-02","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8627","03H-5A-2-03","AF","AF","4 eggs on 9/18, 4 1st instar hatched 9/25","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8628","03H-5A-2-04","AF","AF","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"K",2,0,1,0,1,1
"8629","03H-5A-2-05","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"D",2,0,0,1,1,0
"8630","03H-5A-2-06","4","4","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8631","03H-5A-2-07","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8632","03H-5A-2-08","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"D",2,0,0,1,1,0
"8633","03H-5A-2-09","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"D",2,0,0,1,1,0
"8634","03H-5A-2-10","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"D",2,0,0,1,1,0
"8635","03H-5A-2-11","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"A",2,1,0,0,0,1
"8636","03H-5A-2-12","4","4","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-10-09,"D",2,0,0,1,1,0
"8637","03H-5A-3-01","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8638","03H-5A-3-02","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"K",3,0,1,0,1,1
"8639","03H-5A-3-03","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8640","03H-5A-3-04","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"A",3,1,0,0,0,1
"8641","03H-5A-3-05","AF","AF","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8642","03H-5A-3-06","5","AM","Molting on 9/18","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"A",3,1,0,0,0,1
"8643","03H-5A-3-07","AF","AF","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8644","03H-5A-3-08","AM","AM","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8645","03H-5A-3-09","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8646","03H-5A-3-10","AM","AM","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8647","03H-5A-3-11","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"D",3,0,0,1,1,0
"8648","03H-5A-3-12","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-10-09,"A",3,1,0,0,0,1
